ReceiptNo	Replen/Balance Order#	Cust Sys No	Allocated Part#	EDI Order Type	ShipFromCode	ShipToCode	Country	Region	Quantity	ActualPhysicalReceiptDate	PutAwayDate	Meet KPI	PutAwayDate - ActualPhysicalReceiptDate (In Mins)	Inbound KPI 
CS-DIRSEL-RC0030633	5002243620	5002243620	8JJVW	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:30:24	05/08/2024 12:21:38	YES	51	
CS-DIRSEL-RC0030633	5002243313	5002243313	J7W80	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	2	05/08/2024 11:30:24	05/08/2024 12:21:38	YES	51	
CS-DIRSEL-RC0030633	5002243184	5002243184	99JJ1	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:30:24	05/08/2024 12:21:38	YES	51	
CS-DIRSEL-RC0030633	5002243371	5002243371	G2G54	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	4	05/08/2024 11:30:24	05/08/2024 12:21:38	YES	51	
CS-DIRSEL-RC0030633	5002243833	5002243833	KTJTY	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	8	05/08/2024 11:30:24	05/08/2024 12:21:38	YES	51	
CS-DIRSEL-RC0030633	5002243798	5002243798	978PJ	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:30:24	05/08/2024 12:21:38	YES	51	
CS-DIRSEL-RC0030633	5002243380	5002243380	753F0	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 11:30:24	05/08/2024 12:21:38	YES	51	
CS-DIRSEL-RC0030633	5002244179	5002244179	C5HD0	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	4	05/08/2024 11:30:24	05/08/2024 12:21:38	YES	51	
CS-DIRSEL-RC0030633	5002243665	5002243665	GX26W	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	3	05/08/2024 11:30:24	05/08/2024 12:21:38	YES	51	
CS-DIRSEL-RC0030633	5002243643	5002243643	01M0D	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	3	05/08/2024 11:30:24	05/08/2024 12:21:38	YES	51	
CS-DIRSEL-RC0030634	5002281743	5002281743	JTKH5	BALANCE-IN	CHHKG1	DIRSEL	KR	APCC	1	05/08/2024 11:30:24	05/08/2024 12:20:07	YES	49	
CS-TTHRYN-RC0000680	5002279648	5002279648	93XWF	REPLEN-IN	CHSIN4	TTHRYN	TH	APCC	1	05/08/2024 13:02:27	05/08/2024 13:02:44	YES	0	
CS-TTHBKK-RC0038448	5002367587	5002367587	1W7HC	REPLEN-IN	CHSIN4	TTHBKK	TH	APCC	15	05/08/2024 13:08:20	05/08/2024 13:57:44	YES	49	
CS-TTHBKK-RC0038449	5002356993	5002356993	W08W9	BALANCE-IN	CHKUL1	TTHBKK	TH	APCC	1	05/08/2024 13:12:22	05/08/2024 13:58:12	YES	45	
CS-TTHBKK-RC0038449	5002357561	5002357561	P4NNY	BALANCE-IN	CHKUL1	TTHBKK	TH	APCC	1	05/08/2024 13:12:22	05/08/2024 13:58:12	YES	45	
CS-DIRSEL-RC0030645	5002193872	K01-5002185806	P61R0	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 13:10:17	05/08/2024 13:19:17	YES	9	
CS-DIRSEL-RC0030645	5002193567	K01-5002186537	DR9DC	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 13:10:17	05/08/2024 13:19:17	YES	9	
CS-DIRSEL-RC0030645	5002193958	K01-5002186060	7KDV5	REPLEN-IN	CSK	DIRSEL	KR	APCC	5	05/08/2024 13:10:17	05/08/2024 13:19:17	YES	9	
CS-DIRSEL-RC0030645	5002193632	K01-5002185822	9PM36	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 13:10:17	05/08/2024 13:19:17	YES	9	
CS-DIRSEL-RC0030645	5002193930	K01-5002185744	TXRMJ	REPLEN-IN	CSK	DIRSEL	KR	APCC	2	05/08/2024 13:10:17	05/08/2024 13:19:17	YES	9	
CS-DIRSEL-RC0030645	5002193565	K01-5002185550	JK57C	REPLEN-IN	CSK	DIRSEL	KR	APCC	2	05/08/2024 13:10:17	05/08/2024 13:19:17	YES	9	
CS-DIRSEL-RC0030645	5002193812	K01-5002185607	9PM36	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 13:10:17	05/08/2024 13:19:17	YES	9	
CS-DIRSEL-RC0030645	5002193945	K01-5002185385	RH5JK	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 13:10:17	05/08/2024 13:19:17	YES	9	
CS-DIRSEL-RC0030645	5002193216	K01-5002186739	GMY16	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 13:10:17	05/08/2024 13:19:17	YES	9	
CS-DIRSEL-RC0030645	5002193982	K01-5002185583	MV4X8	REPLEN-IN	CSK	DIRSEL	KR	APCC	3	05/08/2024 13:10:17	05/08/2024 13:19:17	YES	9	
CS-DIRSEL-RC0030645	5002193907	K01-5002185049	MDJFT	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 13:10:17	05/08/2024 13:19:17	YES	9	
CS-DIRSEL-RC0030645	5002193612	K01-5002186236	YXXF4	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 13:10:17	05/08/2024 13:19:17	YES	9	
CS-DIRSEL-RC0030645	5002193658	K01-5002185362	M9WVR	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 13:10:17	05/08/2024 13:19:17	YES	9	
CS-DIRSEL-RC0030645	5002193666	K01-5002186743	33N03	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 13:10:17	05/08/2024 13:19:17	YES	9	
CS-TTHBKK-RC0038450	5002315217	5002315217	40VXD	BALANCE-IN	CHKUL1	TTHBKK	TH	APCC	1	05/08/2024 13:16:20	05/08/2024 13:58:38	YES	42	
CS-TTHBKK-RC0038450	5002318790	5002318790	MTT91	BALANCE-IN	CHKUL1	TTHBKK	TH	APCC	1	05/08/2024 13:16:20	05/08/2024 13:58:38	YES	42	
CS-TTHBKK-RC0038450	5002318954	5002318954	XPJ47	BALANCE-IN	CHKUL1	TTHBKK	TH	APCC	2	05/08/2024 13:16:20	05/08/2024 13:58:38	YES	42	
CS-TTHBKK-RC0038451	5002284585	K01-5002280324	14P1W	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002284370	K01-5002279764	47J2X	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002284491	K01-5002279535	6JWJY	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002251422	K01-5002244394	5YDCW	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002251202	K01-5002244987	HC01N	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002250999	K01-5002244072	VTH9F	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002251893	K01-5002245054	PJDGF	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002284557	K01-5002280404	CJG9W	REPLEN-IN	CSK	TTHBKK	TH	APCC	11	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002284261	K01-5002280380	5YDCW	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002251738	K01-5002245072	654JC	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002284458	K01-5002280359	1M3M4	REPLEN-IN	CSK	TTHBKK	TH	APCC	4	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002251557	K01-5002245061	14P1W	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002285181	K01-5002279662	5JPMC	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002251338	K01-5002245022	1Y2TP	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002284750	K01-5002280382	260KT	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002251153	K01-5002244619	2G2DT	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002251676	K01-5002244033	5TWVF	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002284661	K01-5002279976	6F881	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002285100	K01-5002280383	1KTG7	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002284856	K01-5002279118	4YJ19	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002251376	K01-5002244777	4G47W	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002284993	K01-5002280299	YHM9D	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002284694	K01-5002280365	J2J3Y	REPLEN-IN	CSK	TTHBKK	TH	APCC	4	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002284462	K01-5002280314	CHX27	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002284837	K01-5002280132	3V7GF	REPLEN-IN	CSK	TTHBKK	TH	APCC	3	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002285037	K01-5002280373	HGFJM	REPLEN-IN	CSK	TTHBKK	TH	APCC	5	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002250754	K01-5002245044	CJG9W	REPLEN-IN	CSK	TTHBKK	TH	APCC	11	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002284626	K01-5002280399	D5V44	REPLEN-IN	CSK	TTHBKK	TH	APCC	19	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002248980	K01-5002244839	G4G24	REPLEN-IN	CSK	TTHBKK	TH	APCC	22	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002251827	K01-5002244580	H7X3F	REPLEN-IN	CSK	TTHBKK	TH	APCC	11	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002284718	K01-5002280190	VTH9F	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002284265	K01-5002279642	CTX6T	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002251062	K01-5002244534	DVH85	REPLEN-IN	CSK	TTHBKK	TH	APCC	6	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002251678	K01-5002244682	FGV9J	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002251056	K01-5002244129	NNFGG	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-TTHBKK-RC0038451	5002285176	K01-5002280328	2VCFF	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/08/2024 13:22:21	05/08/2024 13:59:21	YES	36	
CS-DIRSEL-RC0030655	5002193604	K01-5002186567	42PDX	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 13:10:26	05/08/2024 13:35:11	YES	24	
CS-DIRSEL-RC0030655	5002193545	K01-5002186490	VK4P1	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 13:10:26	05/08/2024 13:35:11	YES	24	
CS-DIRSEL-RC0030655	5002193711	K01-5002186895	DX05R	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 13:10:26	05/08/2024 13:35:11	YES	24	
CS-DIRSEL-RC0030655	5002193742	K01-5002186613	GPKYP	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 13:10:26	05/08/2024 13:35:11	YES	24	
CS-DIRSEL-RC0030655	5002194069	K01-5002185964	2VJKP	REPLEN-IN	CSK	DIRSEL	KR	APCC	11	05/08/2024 13:10:26	05/08/2024 13:35:11	YES	24	
CS-DIRSEL-RC0030677	5002371439	CS-DIRTAJ-WH0000104-10	WX5KW	PURGE-IN	DIRTAJ	DIRSEL	KR	APCC	1	05/08/2024 14:00:41	05/08/2024 14:20:06	YES	19	
CS-DIRSEL-RC0030677	5002371440	CS-DIRTAJ-WH0000104-20	WX5KW	PURGE-IN	DIRTAJ	DIRSEL	KR	APCC	1	05/08/2024 14:00:41	05/08/2024 14:20:06	YES	19	
CS-DIRSEL-RC0030678	5002370551	P01-95450845192	21R78	PNAC-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 14:18:18	05/08/2024 14:28:57	YES	10	
CS-DIRSEL-RC0030682	5002291599	P01-95450773493	H6K0X	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 14:18:20	05/08/2024 14:31:15	YES	12	
CS-DIRSEL-RC0030682	5002311616	P01-95450776294	P55X2	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 14:18:20	05/08/2024 14:31:15	YES	12	
CS-DIRSEL-RC0030682	5002311615	P01-95450770609	P55X2	PNAC-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 14:18:20	05/08/2024 14:31:15	YES	12	
CS-DIRSEL-RC0030683	5002319734	K01-5002316432	TYG82	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 14:18:23	05/08/2024 14:31:56	YES	13	
CS-DIRSEL-RC0030684	5002280000	5002280000	54J82	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 14:18:18	05/08/2024 14:33:22	YES	15	
CS-DIRSEL-RC0030684	5002280000	5002280000	DJRCF	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	2	05/08/2024 14:18:18	05/08/2024 14:33:22	YES	15	
CS-DIRSEL-RC0030685	5002185042	5002185042	13TVG	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	3	05/08/2024 14:18:21	05/08/2024 14:32:53	YES	14	
CS-DIRSEL-RC0030685	5002185042	5002185042	K2GPG	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	2	05/08/2024 14:18:21	05/08/2024 14:32:53	YES	14	
CS-DIRSEL-RC0030685	5002185042	5002185042	1R2D1	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	1	05/08/2024 14:18:21	05/08/2024 14:32:53	YES	14	
CS-DIRTAJ-RC0000715	5002279440	5002279440	M7F5D	REPLEN-IN	CHSIN4	DIRTAJ	KR	APCC	1	05/08/2024 14:38:57	05/08/2024 14:39:13	YES	0	
CS-DIRTAJ-RC0000715	5002279611	5002279611	C5HD0	REPLEN-IN	CHSIN4	DIRTAJ	KR	APCC	2	05/08/2024 14:38:57	05/08/2024 14:39:13	YES	0	
CS-DIRTAJ-RC0000716	5002244068	5002244068	M1C0T	REPLEN-IN	CHSIN4	DIRTAJ	KR	APCC	1	05/08/2024 14:40:10	05/08/2024 14:40:21	YES	0	
CS-DIRSEL-RC0030689	5002318957	5002318957	XNMHJ	BALANCE-IN	CHHKG1	DIRSEL	KR	APCC	1	05/08/2024 14:18:19	05/08/2024 14:44:55	YES	26	
CS-DIRSEL-RC0030689	5002318657	5002318657	N0VK0	BALANCE-IN	CHHKG1	DIRSEL	KR	APCC	1	05/08/2024 14:18:19	05/08/2024 14:44:55	YES	26	
CS-DIRTAJ-RC0000717	5002247525	5002247525	53KHR	BALANCE-IN	CHHKG1	DIRTAJ	KR	APCC	3	05/08/2024 14:41:15	05/08/2024 14:41:26	YES	0	
CS-DIRSEL-RC0030697	5002319398	K01-5002316801	32W55	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 14:18:19	05/08/2024 14:45:37	YES	27	
CS-DIRSEL-RC0030697	5002319405	K01-5002316568	2M8NY	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 14:18:19	05/08/2024 14:45:37	YES	27	
CS-DIRSEL-RC0030697	5002319875	K01-5002317051	MKYVR	REPLEN-IN	CSK	DIRSEL	KR	APCC	3	05/08/2024 14:18:19	05/08/2024 14:45:37	YES	27	
CS-DIRSEL-RC0030697	5002320029	K01-5002316869	GM4GD	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 14:18:19	05/08/2024 14:45:37	YES	27	
CS-DIRSEL-RC0030697	5002319806	K01-5002316369	M4J82	REPLEN-IN	CSK	DIRSEL	KR	APCC	1	05/08/2024 14:18:19	05/08/2024 14:45:37	YES	27	
CS-DIRPUS-RC0000446	5002243799	5002243799	M1C0T	REPLEN-IN	CHSIN4	DIRPUS	KR	APCC	1	05/08/2024 14:47:15	05/08/2024 14:47:31	YES	0	
CS-DIRPUS-RC0000446	5002244167	5002244167	KTJTY	REPLEN-IN	CHSIN4	DIRPUS	KR	APCC	1	05/08/2024 14:47:15	05/08/2024 14:47:31	YES	0	
CS-DIRKWJ-RC0000358	5002244507	5002244507	YCVFG	REPLEN-IN	CHSIN4	DIRKWJ	KR	APCC	1	05/08/2024 14:50:24	05/08/2024 14:50:36	YES	0	
CS-DIRSEL-RC0030725	5002206419	P01-95450681323	M3KCN	PNAC-IN	CHSIN4	DIRSEL	KR	APCC	3	05/08/2024 15:30:33	05/08/2024 15:35:45	YES	5	
CS-DIRSEL-RC0030730	5002147576	5002147576	P8P1P	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	4	05/08/2024 15:30:21	05/08/2024 15:43:26	YES	13	
CS-DIRSEL-RC0030730	5002186180	5002186180	4M1JN	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	4	05/08/2024 15:30:21	05/08/2024 15:43:26	YES	13	
CS-DIRSEL-RC0030730	5002185530	5002185530	M3KCN	REPLEN-IN	CHSIN4	DIRSEL	KR	APCC	3	05/08/2024 15:30:21	05/08/2024 15:43:26	YES	13	
CS-TTHHDY-RC0001411	5002251900	K01-5002245328	6XMFM	REPLEN-IN	CSK	TTHHDY	TH	APCC	1	05/08/2024 16:36:28	05/08/2024 16:42:25	YES	5	
CS-TTHHDY-RC0001411	5002284774	K01-5002280170	W15FD	REPLEN-IN	CSK	TTHHDY	TH	APCC	4	05/08/2024 16:36:28	05/08/2024 16:42:25	YES	5	
CS-TTHHDY-RC0001411	5002251468	K01-5002243853	VTH9F	REPLEN-IN	CSK	TTHHDY	TH	APCC	1	05/08/2024 16:36:28	05/08/2024 16:42:25	YES	5	
CS-TTHBKK-RC0038455	5002370448	CS-TTHNAK-WH0000075-10	WX5KW	PURGE-IN	TTHNAK	TTHBKK	TH	APCC	1	05/08/2024 16:58:24	05/08/2024 16:58:43	YES	0	
CS-TTHRYN-RC0000681	5002410313	5002410313	MVK5F	REPLEN-IN	TTHBKK	TTHRYN	TH	APCC	1	05/09/2024 08:52:34	05/09/2024 08:52:45	YES	0	
CS-TTHRYN-RC0000682	5002409030	5002409030	1V377	REPLEN-IN	TTHBKK	TTHRYN	TH	APCC	1	05/09/2024 08:53:06	05/09/2024 08:53:17	YES	0	
CS-DIRKWJ-RC0000359	5002412250	5002412250	D5C1D	BALANCE-IN	DIRTAJ	DIRKWJ	KR	APCC	1	05/09/2024 09:10:10	05/09/2024 09:10:32	YES	0	
CS-DIRPUS-RC0000447	5002409642	5002409642	YGY9G	BALANCE-IN	DIRTAJ	DIRPUS	KR	APCC	1	05/09/2024 09:11:57	05/09/2024 09:12:30	YES	0	
CS-DIRSEL-RC0030766	5002410030	5002410030	10N7R	BALANCE-IN	DIRTAJ	DIRSEL	KR	APCC	1	05/09/2024 09:13:09	05/09/2024 09:13:22	YES	0	
CS-DIRSEL-RC0030767	5002408001	5002408001	9GCCD	BALANCE-IN	DIRTAJ	DIRSEL	KR	APCC	1	05/09/2024 09:14:06	05/09/2024 09:14:38	YES	0	
CS-DIRPUS-RC0000448	5002411968	5002411968	1PWXD	REPLEN-IN	DIRSEL	DIRPUS	KR	APCC	1	05/09/2024 09:15:24	05/09/2024 09:15:44	YES	0	
CS-DIRTAJ-RC0000718	5002408505	5002408505	XYHRD	REPLEN-IN	DIRSEL	DIRTAJ	KR	APCC	1	05/09/2024 09:17:35	05/09/2024 09:18:02	YES	0	
CS-DIRKWJ-RC0000360	5002408135	5002408135	6HYWM	REPLEN-IN	DIRSEL	DIRKWJ	KR	APCC	1	05/09/2024 09:18:59	05/09/2024 09:19:16	YES	0	
CS-DIRSEL-RC0030768	5002410775	5002410775	JTKH5	BALANCE-IN	DIRKWJ	DIRSEL	KR	APCC	1	05/09/2024 09:20:27	05/09/2024 09:20:43	YES	0	
CS-DIRPUS-RC0000449	5002410434	5002410434	VR92X	BALANCE-IN	DIRKWJ	DIRPUS	KR	APCC	1	05/09/2024 09:22:12	05/09/2024 09:22:25	YES	0	
CS-DIRSEL-RC0030769	5002409113	5002409113	JMCMN	BALANCE-IN	DIRKWJ	DIRSEL	KR	APCC	1	05/09/2024 09:23:02	05/09/2024 09:23:20	YES	0	
CS-TTHHKT-RC0000215	5002412628	5002412628	0878M	REPLEN-IN	TTHBKK	TTHHKT	TH	APCC	1	05/09/2024 10:29:23	05/09/2024 10:38:37	YES	9	
CS-TTHHDY-RC0001412	5002454420	P02-93450896805	VYDYT	PNAC-IN	TTHBKK	TTHHDY	TH	APCC	1	05/09/2024 10:43:24	05/09/2024 11:00:44	NO	17	
CS-TTHHDY-RC0001412	5002434959	P01-93450885695	W15FD	PNAC-IN	TTHBKK	TTHHDY	TH	APCC	1	05/09/2024 10:43:24	05/09/2024 11:00:44	NO	17	
CS-TTHHDY-RC0001412	5002454433	P01-93450897042	14WMV	PNAC-IN	TTHBKK	TTHHDY	TH	APCC	1	05/09/2024 10:43:24	05/09/2024 11:00:44	NO	17	
CS-TTHHDY-RC0001414	5002408390	5002408390	MC62X	REPLEN-IN	TTHBKK	TTHHDY	TH	APCC	1	05/09/2024 10:43:28	05/09/2024 10:59:57	YES	16	
CS-TTHHDY-RC0001413	5002316845	5002316845	7KFH8	REPLEN-IN	CHSIN4	TTHHDY	TH	APCC	1	05/09/2024 10:43:27	05/09/2024 10:59:24	YES	15	
CS-TTHHDY-RC0001414	5002409733	5002409733	1HM87	REPLEN-IN	TTHBKK	TTHHDY	TH	APCC	1	05/09/2024 10:43:28	05/09/2024 10:59:57	YES	16	
CS-TTHHDY-RC0001414	5002407133	5002407133	NMDJF	REPLEN-IN	TTHBKK	TTHHDY	TH	APCC	1	05/09/2024 10:43:28	05/09/2024 10:59:57	YES	16	
CS-TTHBKK-RC0038509	5002335659	P01-93450809038	CM4KP	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 10:57:14	05/09/2024 11:02:59	YES	5	
CS-TTHBKK-RC0038510	5002313964	5002313964	TKWC4	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/09/2024 10:57:16	05/09/2024 11:02:44	YES	5	
CS-TTHBKK-RC0038512	5002321913	P01-93450410660	V9037	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 11:07:15	05/09/2024 11:40:11	NO	32	
CS-TTHBKK-RC0038512	5002320232	P01-93450805763	7MHG4	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 11:07:15	05/09/2024 11:40:11	NO	32	
CS-TTHBKK-RC0038512	5002312365	P01-93450802333	T8RH6	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 11:07:15	05/09/2024 11:40:11	NO	32	
CS-TTHBKK-RC0038512	5002312367	P02-93450802333	M1RYF	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 11:07:15	05/09/2024 11:40:11	NO	32	
CS-TTHBKK-RC0038512	5002313881	P01-93450686258	9RW31	PNAC-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 11:07:15	05/09/2024 11:40:11	NO	32	
CS-TTHBKK-RC0038515	5002336813	5002336813	RF90F	REPLEN-IN	CSK	TTHBKK	TH	APCC	22	05/09/2024 11:09:27	05/09/2024 11:40:40	YES	31	
CS-TTHBKK-RC0038515	5002336814	5002336814	D5M19	REPLEN-IN	CSK	TTHBKK	TH	APCC	22	05/09/2024 11:09:27	05/09/2024 11:40:40	YES	31	
CS-TTHBKK-RC0038515	5002336812	5002336812	KT4P6	REPLEN-IN	CSK	TTHBKK	TH	APCC	20	05/09/2024 11:09:27	05/09/2024 11:40:40	YES	31	
CS-TTHRYN-RC0000683	5002395629	5002395629	HN10N	REPLEN-IN	CHSIN4	TTHRYN	TH	APCC	1	05/09/2024 11:11:58	05/09/2024 11:12:07	YES	0	
CS-TTHBKK-RC0038517	5002411658	5002411658	VWWF1	BALANCE-IN	SHPEN1	TTHBKK	TH	APCC	1	05/09/2024 11:15:15	05/09/2024 11:40:59	YES	25	
CS-TTHBKK-RC0038518	5002318645	5002318645	5J7DY	BALANCE-IN	TRIBWN	TTHBKK	TH	APCC	1	05/09/2024 11:17:15	05/09/2024 11:41:25	YES	24	
CS-TTHBKK-RC0038518	5002318637	5002318637	CN7X8	BALANCE-IN	TRIBWN	TTHBKK	TH	APCC	1	05/09/2024 11:17:15	05/09/2024 11:41:25	YES	24	
CS-TTHBKK-RC0038518	5002318560	5002318560	3G764	BALANCE-IN	TRIBWN	TTHBKK	TH	APCC	1	05/09/2024 11:17:15	05/09/2024 11:41:25	YES	24	
CS-TTHBKK-RC0038519	5002360676	K01-5002354270	7HK64	REPLEN-IN	CSK	TTHBKK	TH	APCC	2	05/09/2024 11:17:18	05/09/2024 11:41:47	YES	24	
CS-TTHBKK-RC0038519	5002337429	K01-5002316590	10TD8	REPLEN-IN	CSK	TTHBKK	TH	APCC	1	05/09/2024 11:17:18	05/09/2024 11:41:47	YES	24	
